FORMATION_DIPLOME;NIVEAU_FORMATION_DIPLOME;GROUPE_SPECIALITE;LETTRE_SPECIALITE;ANCIEN_RECME;LIBELLE_COURT;LIBELLE_STAT_33;LIBELLE_LONG_200;DATE_OUVERTURE;DATE_FERMETURE;UNITE_CAPITALISABLE;DATE_PREMIERE_SESSION;DATE_DERNIERE_SESSION;DATE_ARRETE_CREATION;DATE_ARRETE_ABROGATION;DATE_ARRETE_MODIFICATION_1;DATE_ARRETE_MODIFICATION_2;DATE_ARRETE_MODIFICATION_3;DATE_ARRETE_MODIFICATION_4;DATE_ARRETE_MODIFICATION_5;DATE_ARRETE_MODIFICATION_6;DATE_ARRETE_MODIFICATION_7;DATE_ARRETE_MODIFICATION_8;DATE_ARRETE_MODIFICATION_9;DATE_ARRETE_MODIFICATION_10;COMMENTAIRE;NATURE_FORMATION_DIPLOME;GESTIONNAIRE_FORMATION_DIPLOME;DATE_INTERVENTION;ID_DOCUMENT;CITE_DOMAINE_FORMATION;NIVEAU_QUALIFICATION_RNCP
50033099;500;330;M;;CAP;SPEC.PLURIV.SANIT & SOCIAL;SPECIALITES PLURIV.SANITAIRES & SOCIALES;01/09/2004;31/08/2011;;;;;;;;;;;;;;;;Support créé par groupe de spécialités pour Mef académiques CAP 3 ans.;S;DGESCO A2-3;10/12/2020;;700;03
50033101;500;331;S;503713;CAP;PROTHESISTE DENTAIRE;PROTHESISTE DENTAIRE (CAP);20/07/1978;31/08/1996;;1979;1992;20/07/1978;13/12/1990;;;;;;;;;;;REMPLACE PAR LE CAP DE MÊME INTITULE (50033105S).;1;DGESCO A2-3;10/12/2020;;724;03
50033102;500;331;S;502224;CAP;PODO-ORTHESISTE;PODO-ORTHESISTE (CAP);15/01/1974;31/08/1996;;1977;1996;15/01/1974;25/08/1994;;;;;;;;;;;REMPLACE PAR LE CAP DE MÊME INTITULE (50033107S).;1;DGESCO A2-3;10/12/2020;;722;03
50033103;500;331;S;503708;CAP;PROTHESISTE ORTHOPEDISTE;PROTHESISTE ORTHOPEDISTE (CAP);19/03/1970;31/08/1996;;1971;1996;19/03/1970;25/08/1994;10/02/1971;;;;;;;;;;REMPLACE PAR LE CAP ORTHO -PROTHESISTE (50033106S).;1;DGESCO A2-3;10/12/2020;;722;03
50033104;500;331;W;503714;CAP;EMPLOYE EN PHARMACIE;EMPLOYE EN PHARMACIE (CAP);25/04/1980;31/08/2003;;1981;2002;25/04/1980;13/03/2000;27/06/1985;;;;;;;;;;ABROGE SANS REMPLACEMENT.;1;DGESCO A2-3;10/12/2020;;722;03
50033105;500;331;S;503705;CAP;PROTHESISTE DENTAIRE;PROTHESISTE DENTAIRE (CAP);13/12/1990;31/08/2012;;1992;2011;13/12/1990;21/06/2010;24/02/2010;;;;;;;;;;A REMPLACE  CAP  50033101S. REMPLACE PAR  BEP AUX. EN PROTHESE DENTAIRE (51033101S). Non prévu à la diffusion de mai 2010 (Modif.suite pub.arrêté). Dérogation pour apprentis : DS 2012, SR 2013.;1;DGESCO A2-3;10/12/2020;;724;03
50033106;500;331;S;503709;CAP;OPER.APPAR.ORTH.-SP.ORTHOPROTHESE;OPERATEUR EN APPAREILLAGE ORTHOPEDIQUE - SPECIALITE ORTHOPROTHESE (CAP);01/09/1994;;N;1996;;25/08/1994;;24/02/2010;12/06/2015;27/02/2023;;;;;;;;REMPLACE LE CAP PROTHESISTE ORTHOPEDISTE (50033103S).;1;DGESCO A2-3;07/04/2023;;722;03
50033107;500;331;S;502234;CAP;OPER.APPAR.ORTH.-SP.PODO-ORTHESE;OPERATEUR EN APPAREILLAGE ORTHOPEDIQUE - SPECIALITE PODO-ORTHESE (CAP);01/09/1994;;N;1996;;25/08/1994;;24/02/2010;12/06/2015;27/02/2023;;;;;;;;REMPLACE LE CAP DE MÊME INTITULE (50033102S).;1;DGESCO A2-3;07/04/2023;;722;03
50033199;500;331;M;;CAP;SANTE;SANTE;01/09/2004;31/08/2011;;;;;;;;;;;;;;;;Support créé par groupe de spécialités pour Mef académiques CAP 3 ans.;S;DGESCO A2-3;10/12/2020;;720;03
50033201;500;332;T;502515;CAPD;DEVELPT: ACT.FAMIL.ARTIS.TOUR-TOM;DEVELOPPEMENT OPTION : ACTIVITES FAMILIALES,ARTISANALES,TOURISTIQUES (CERTIFICAT D'APTITUDE PROFESSIONNELLE AU) (DIPLOME TOM);17/03/1983;;;;;27/03/1983;;;;;;;;;;;;;L;DGESCO A2-3;10/12/2020;;760;03
50033202;500;332;T;503704;CAP;PETITE ENFANCE;PETITE ENFANCE (CAP);04/10/1991;31/08/2019;O;1993;2018;04/10/1991;22/02/2017;30/07/1993;12/01/1995;15/06/2001;25/02/2005;22/11/2007;24/02/2010;22/05/2013;12/06/2015;03/11/2016;;DECOUPAGE EN UNITES PAR ARRÊTE DU 25/02/2005 A PARTIR DE LA SESSION 2007 (pas de changement de code).;1;DGESCO A2-3;10/12/2020;;761;03
50033204;500;332;T;;CAP;ACCOMPAG. EDUCATIF PETITE ENFANCE;ACCOMPAGNANT EDUCATIF PETITE ENFANCE (CAP);01/09/2017;31/08/2022;;2019;2022;22/02/2017;30/11/2020;22/08/2018;29/03/2019;;;;;;;;;;1;DGESCO A2-3;26/01/2022;;761;03
50033205;500;332;S;;CAP;ACCOMPAG. EDUCATIF PETITE ENFANCE;ACCOMPAGNANT EDUCATIF PETITE ENFANCE (CAP);01/09/2021;;;2022;;30/11/2020;;30/11/2020;;;;;;;;;;;1;DGESCO A2-3;25/08/2023;;;03
50033299;500;332;M;;CAP;TRAVAIL SOCIAL;TRAVAIL SOCIAL;01/09/2004;31/08/2011;;;;;;;;;;;;;;;;Support créé par groupe de spécialités pour Mef académiques CAP 3 ans.;S;DGESCO A2-3;10/12/2020;;760;03
50033399;500;333;M;;CAP;ENSEIGNEMENT, FORMATION;ENSEIGNEMENT, FORMATION;01/09/2004;31/08/2011;;;;;;;;;;;;;;;;Support créé par groupe de spécialités pour Mef académiques CAP 3 ans.;S;DGESCO A2-3;10/12/2020;;141;03
50033401;500;334;T;503903;CAP;EMPLOYE D'HOTEL;EMPLOYE D'HOTEL (CAP);30/09/1964;31/08/1994;;1965;1991;30/09/1964;28/08/1990;;;;;;;;;;;REMPLACE PAR LE CAP HEBERGEMENT (50033407T).;1;DGESCO A2-3;10/12/2020;;999;03
50033402;500;334;T;503921;CAP;EMPLOYE DE RESTAURANT;EMPLOYE DE RESTAURANT (CAP);24/04/1976;31/08/1994;O;1978;1992;24/04/1976;10/07/1989;;;;;;;;;;;REMPLACE PAR LE CAP RESTAURANT (50033404T).;1;DGESCO A2-3;10/12/2020;;999;03
50033403;500;334;T;504606;CAP;RESTAU-HOTEL.ALIMENTATN 1E AN.COM;MET. REST. HOTEL. MET. ALIM.(COM. IND. ALIM.) 1E ANNEE COMMUNE CAP;01/09/1992;31/08/1993;;;;;;;;;;;;;;;;CREE PAR ERREUR.;Z;DGESCO A2-3;10/12/2020;;999;03
50033404;500;334;T;503909;CAP;RESTAURANT;RESTAURANT (CAP);10/07/1989;31/08/2002;O;1991;2002;10/07/1989;01/10/2001;23/08/1990;21/11/1991;20/08/1992;;;;;;;;REMPLACE PAR LE CAP DE MÊME INTITULE (50033409T).;1;DGESCO A2-3;10/12/2020;;811;03
50033405;500;334;T;503915;CAP;EMPLOYE TECHNIQUE COLLECTIVITES;EMPLOYE TECHNIQUE DE COLLECTIVITES (CAP);02/04/1975;31/08/2006;O;1978;2006;02/04/1975;11/08/2004;28/07/1978;04/08/1989;04/10/1991;;;;;;;;REMPLACE PAR LE CAP ASSISTANT(E) TECHNIQUE EN MILIEUX FAMILIAL & COLLECTIF(50033411T).;1;DGESCO A2-3;10/12/2020;;811;03
50033406;500;334;T;503916;CAP;CAFE BRASSERIE;CAFE BRASSERIE (CAP);28/08/1990;31/08/2004;O;1992;2004;28/08/1990;07/08/2003;05/06/1991;23/10/1991;27/11/1992;;;;;;;;REMPLACE PAR LE CAP SERVICES EN BRASSERIE-CAFE (50033410T).;1;DGESCO A2-3;10/12/2020;;811;03
50033407;500;334;T;503918;CAP;HEBERGEMENT;HEBERGEMENT (CAP);28/08/1990;31/08/2002;O;1992;2002;28/08/1990;01/10/2001;29/10/1991;20/08/1992;;;;;;;;;A REMPLACE LE CAP EMPLOYE D'HOTEL (50033401T). REMPLACE PAR LE CAP SERVICES HOTELIERS (50033408T).;1;DGESCO A2-3;10/12/2020;;811;03
50033408;500;334;T;;CAP;SERVICES HOTELIERS;SERVICES HOTELIERS (CAP);01/09/2001;31/08/2018;;2003;2018;01/10/2001;27/02/2017;06/07/2004;24/02/2010;12/06/2015;;;;;;;;REMPLACE LE CAP HEBERGEMENT (50033407T). DECOUPAGE EN UNITES PAR ARRÊTE DU 06/07/2004 A PARTIR DE LA SESSION 2005 (pas de changement de code).;1;DGESCO A2-3;10/12/2020;;811;03
50033409;500;334;T;;CAP;RESTAURANT;RESTAURANT (CAP);01/09/2001;31/08/2018;;2003;2018;01/10/2001;27/02/2017;11/05/2005;24/02/2010;12/06/2015;;;;;;;;REMPLACE LE CAP DE MÊME INTITULE (50033404T). DECOUPAGE EN UNITES PAR ARRÊTE DU 11/05/2005 A PARTIR DE LA SESSION 2007 (pas de changement de code)..;1;DGESCO A2-3;10/12/2020;;811;03
50033410;500;334;T;;CAP;SERVICES EN BRASSERIE-CAFE;SERVICES EN BRASSERIE-CAFE (CAP);01/09/2003;31/08/2018;;2005;2018;07/08/2003;27/02/2017;24/02/2010;12/06/2015;;;;;;;;;REMPLACE LE CAP CAFE-BRASSERIE (50033406T).;1;DGESCO A2-3;10/12/2020;;811;03
50033411;500;334;T;;CAP;ASS. TECH. MILIEUX FAMIL.COLLECT.;ASSISTANT(E) TECHNIQUE EN MILIEUX FAMILIAL ET COLLECTIF (CAP);01/09/2005;31/08/2024;;2007;2024;11/08/2004;06/02/2023;24/02/2010;16/02/2015;12/06/2015;04/07/2017;22/07/2019;;;;;;REMPLACE LE CAP EMPLOYE TECHNIQUE DE COLLECTIVITES (50033405T).;1;DGESCO A2-3;07/04/2023;;811;03
50033412;500;334;T;;CAP;COMMER.SERV.HOTEL-CAFE-RESTAURANT;COMMERCIALISATION ET SERVICES EN HOTEL-CAFE-RESTAURANT (CAP);01/09/2017;;;2019;;27/02/2017;;04/07/2017;;;;;;;;;;;1;DGESCO A2-3;10/12/2020;;811;03
50033499;500;334;M;;CAP;ACCUEIL, HOTEL, TOURISME;ACCUEIL, HOTELLERIE, TOURISME;01/09/2004;31/08/2011;;;;;;;;;;;;;;;;Support créé par groupe de spécialités pour Mef académiques CAP 3 ans.;S;DGESCO A2-3;10/12/2020;;811;03
50033501;500;335;T;504605;CAP;METIERS DU FOOTBALL;METIERS DU FOOTBALL (CAP);13/07/1977;;;1978;;13/07/1977;;01/07/1982;24/02/2010;12/06/2015;;;;;;;;;1;DGESCO A2-3;02/04/2021;;813;03
50033599;500;335;M;;CAP;ANIMA.CULT. SPORT. LOISIRS;ANIMATION CULTUREL.,SPORTIV.& DE LOISIRS;01/09/2004;31/08/2011;;;;;;;;;;;;;;;;Support créé par groupe de spécialités pour Mef académiques CAP 3 ans.;S;DGESCO A2-3;10/12/2020;;812;03
50033601;500;336;T;503803;CAP;ESTHETICIEN COSMETICIEN;ESTHETICIEN COSMETICIEN (CAP);30/07/1963;31/08/1993;O;1965;1992;30/07/1963;13/12/1990;;;;;;;;;;;REMPLACE PAR LE CAP ESTHETIQUE COSMETIQUE : SOINS ESTHETIQUES, CONSEILS, VENTE (50033604T).;1;DGESCO A2-3;10/12/2020;;999;03
50033602;500;336;T;503809;CAP;COIFFURE    1E AN.COM.;COIFFURE 1ERE ANNEE COMMUNE CAP;21/07/1982;31/08/1993;;;;21/07/1982;19/07/1991;;;;;;;;;;;1ERE ANNEE COMMUNE DE 50033607T, 50033608T, 50033609T REMPLACES PAR LE CAP DE MÊME INTITULE SANS OPTION (50033605T).;T;DGESCO A2-3;10/12/2020;;999;03
50033603;500;336;T;503695;CAP;TAXIDERMISTE;TAXIDERMISTE (CAP);02/07/1982;31/08/2020;;1984;2020;02/07/1982;25/02/2019;24/02/2010;12/06/2015;;;;;;;;;CAP "METIERS D'ART" (arrêté du 29/06/2007).;1;DGESCO A2-3;10/12/2020;;215;03
50033604;500;336;T;503805;CAP;ESTHETIQ.COSMETIQ: SOINS CONSEILS;ESTHETIQUE COSMETIQUE : SOINS ESTHETIQUES - CONSEILS - VENTE (CAP);13/12/1990;31/08/2009;O;1992;2009;13/12/1990;22/04/2008;;;;;;;;;;;A REMPLACE LE CAP ESTHETICIEN COSMETICIEN (50033601T). REMPLACE PAR LE CAP ESTHETIQUE COSMETIQUE PARFUMERIE (50033611T).;1;DGESCO A2-3;10/12/2020;;815;03
50033605;500;336;T;503807;CAP;COIFFURE;COIFFURE (CAP);19/07/1991;31/08/2008;;1993;2008;19/07/1991;22/06/2007;31/01/1994;;;;;;;;;;A REMPLACE LE CAP DE MÊME INTITULE A 3 OPTIONS (50033607T, 50033608T, 50033609T) & 1ERE ANNEE COMMUNE (50033602T). REMPLACE PAR LE CAP DE MÊME INTIULE (50033610T).;1;DGESCO A2-3;10/12/2020;;815;03
50033606;500;336;T;503808;CAP;PERRUQUIER POSTICHEUR;PERRUQUIER POSTICHEUR (CAP);03/08/1981;31/08/2011;;1983;2010;03/08/1981;21/06/2010;24/02/2010;;;;;;;;;;CAP "METIERS D'ART" (arrêté du 29/06/2007). ABROGE SANS REMPLACEMENT après diffusion de mai 2010, suite à publication arrêté..;1;DGESCO A2-3;10/12/2020;;815;03
50033607;500;336;T;503810;CAP;COIFFURE OP_A: COIFFURE MESSIEURS;COIFFURE OPTION A : COIFFURE MESSIEURS (CAP);21/07/1982;31/08/1994;;1984;1993;21/07/1982;19/07/1991;;;;;;;;;;;REMPLACE PAR LE CAP DE MÊME INTITULE SANS OPTION (50033605T).;1;DGESCO A2-3;10/12/2020;;999;03
50033608;500;336;T;503811;CAP;COIFFURE OP_B: COIFFURE DAMES;COIFFURE OPTION B : COIFFURE DAMES (CAP);21/07/1982;31/08/1994;;1984;1993;21/07/1982;19/07/1991;;;;;;;;;;;REMPLACE PAR LE CAP DE MÊME INTITULE SANS OPTION (50033605T).;1;DGESCO A2-3;10/12/2020;;999;03
50033609;500;336;T;503812;CAP;COIFFURE OP_C: COIFFURE MIXTE;COIFFURE OPTION C : COIFFURE MIXTE (CAP);21/07/1982;31/08/1994;;1984;1993;21/07/1982;19/07/1991;;;;;;;;;;;REMPLACE PAR LE CAP DE MÊME INTITULE SANS OPTION (50033605T).;1;DGESCO A2-3;10/12/2020;;999;03
50033610;500;336;T;;CAP;COIFFURE;COIFFURE (CAP);01/09/2008;31/08/2020;;2009;2020;22/06/2007;05/06/2019;24/02/2010;12/06/2015;;;;;;;;;REMPLACE LE CAP DE MÊME INTITULE (50033605T).;1;DGESCO A2-3;10/12/2020;;815;03
50033611;500;336;T;;CAP;ESTHETIQUE COSMETIQUE PARFUMERIE;ESTHETIQUE COSMETIQUE PARFUMERIE (CAP);01/09/2008;31/08/2019;;2010;2019;22/04/2008;25/06/2018;24/02/2010;31/03/2015;12/06/2015;11/01/2017;;;;;;;REMPLACE LE CAP ESTHETIQUE COSMETIQUE : SOINS ESTHETIQUES - CONSEILS - VENTE (50033604T).;1;DGESCO A2-3;10/12/2020;;815;03
50033615;500;336;T;;CAP;ESTHETIQUE COSMETIQUE PARFUMERIE;ESTHETIQUE COSMETIQUE PARFUMERIE (CAP);01/09/2018;;;2020;;25/06/2018;;30/11/2018;;;;;;;;;;;1;DGESCO A2-3;10/12/2020;;815;03
50033616;500;336;T;;CAP;METIERS DE LA COIFFURE;METIERS DE LA COIFFURE (CAP);01/09/2019;;;2021;;05/06/2019;;;;;;;;;;;;;1;DGESCO A2-3;10/12/2020;;815;03
50033617;500;336;T;;CAP;TAXIDERMISTE;TAXIDERMISTE (CAP);01/09/2019;;;2021;;25/02/2019;;;;;;;;;;;;;1;DGESCO A2-3;10/12/2020;;215;03
50033699;500;336;M;;CAP;COIFFURE, ESTHETIQUE ;COIFFURE, ESTHETIQ.& AUTR.SERVICES PERSO;01/09/2004;31/08/2011;;;;;;;;;;;;;;;;Support créé par groupe de spécialités pour Mef académiques CAP 3 ans.;S;DGESCO A2-3;10/12/2020;;815;03
50033999;500;339;M;503599;CAP;SPECIALIT.NON SPECIF.DU DOMAIN.33;SPECIALITE NON SPECIFIEE DU DOMAINE : 33;01/01/1992;31/08/2004;;;;01/01/1992;;;;;;;;;;;;;S;DEP B3;10/12/2020;;999;03
50034002;500;340;M;;CAP;AGT PREVENTION MEDIATION;AGENT DE PREVENTION ET DE MEDIATION (CAP);01/09/1998;;O;2000;;03/12/1998;;06/07/2004;23/02/2010;24/02/2010;02/11/2012;18/03/2015;12/06/2015;03/11/2016;02/10/2017;;;DECOUPAGE EN UNITES PAR ARRÊTE DU 06/07/2004 A PARTIR DE LA SESSION 2006 (pas de changement de code).;1;DGESCO A2-3;02/04/2021;;861;03
50034099;500;340;M;;CAP;SPEC.PLURIV.SERV.COLLECTIV;SPEC.PLURIVAL.DES SERVICES A LA COLLECT.;01/09/2004;31/08/2011;;;;;;;;;;;;;;;;Support créé par groupe de spécialités pour Mef académiques CAP 3 ans.;S;DGESCO A2-3;10/12/2020;;999;03
50034199;500;341;M;;CAP;AMENGT TERRIT., DEVEL., UR;AMENAGT DU TERRIT., DEVELOPMT, URBANISME;01/09/2004;31/08/2011;;;;;;;;;;;;;;;;Support créé par groupe de spécialités pour Mef académiques CAP 3 ans.;S;DGESCO A2-3;10/12/2020;;581;03
50034299;500;342;M;;CAP;PROTECT& DEV DU PATRIMOINE;PROTECTION ET DEVELOPMT DU PATRIMOINE;01/09/2004;31/08/2011;;;;;;;;;;;;;;;;Support créé par groupe de spécialités pour Mef académiques CAP 3 ans.;S;DGESCO A2-3;10/12/2020;;850;03
50034301;500;343;T;501616;CAP;AGENT DE LA QUALITE DE L'EAU;AGENT DE LA QUALITE DE L'EAU (CAP);23/08/1990;;O;1992;;23/08/1990;;07/08/1991;24/02/2010;12/06/2015;;;;;;;;;1;DGESCO A2-3;02/04/2021;;850;03
50034302;500;343;T;502509;CAP;MAINTENANCE ET HYGIENE DES LOCAUX;MAINTENANCE ET HYGIENE DES LOCAUX (CAP);04/08/1989;31/08/1997;O;1991;1997;04/08/1989;17/12/1996;;;;;;;;;;;REMPLACE PAR LE CAP DE MÊME INTITULE (50034306T).;1;DGESCO A2-3;10/12/2020;;814;03
50034303;500;343;T;503919;CAP;ASSAINISMT COLLECT.DECHETS LIQUID;AGENT D'ASSAINISSEMENT ET DE COLLECTE DES DECHETS LIQUIDES SPECIAUX (CAP);11/03/1994;;;1996;;11/03/1994;;24/02/2010;12/06/2015;;;;;;;;;CREATION EX NIHILO.;1;DGESCO A2-3;02/04/2021;;850;03
50034304;500;343;Z;503907;CAP;MACON;MACON;18/09/1958;01/09/1992;;;;18/09/1958;31/08/1992;;;;;;;;;;;ERREUR DE GROUPE ET CODE. DIPLOME ANCIEN. A SUPPRIMER;Z;SPN;10/12/2020;;999;03
50034305;500;343;T;503917;CAP;GESTION DECHETS-PROPRETE URBAINE;GESTION DES DECHETS ET PROPRETE URBAINE (CAP);01/09/1994;31/08/2016;;1996;2016;14/11/1994;10/03/2015;18/06/1999;21/10/1999;06/07/2004;24/02/2010;12/06/2015;;;;;;Modification de l'examen par arrêté du 18/06/1999 à partir de la session 2001 (pas de chgmt de code).  DECOUPAGE EN UNITES PAR ARRÊTE DU 06/07/2004 A PARTIR DE LA SESSION 2006 (pas de chgmt de code).;1;DGESCO A2-3;10/12/2020;;850;03
50034306;500;343;T;;CAP;MAINTENANCE ET HYGIENE DES LOCAUX;MAINTENANCE ET HYGIENE DES LOCAUX (CAP);01/09/1996;31/08/2015;O;1998;2015;17/12/1996;23/12/2013;01/10/2009;24/02/2010;;;;;;;;;REMPLACE LE CAP DE MÊME INTITULE (50034302T).;1;DGESCO A2-3;10/12/2020;;850;03
50034307;500;343;T;;CAP;AGENT DE PROPRETE ET D'HYGIENE;AGENT DE PROPRETE ET D'HYGIENE (CAP);01/09/2014;;;2016;;23/12/2013;;12/06/2015;;;;;;;;;;;1;DGESCO A2-3;10/12/2020;;814;03
50034399;500;343;M;;CAP;NETTOYAGE, ASSAIN., PROTEC;NETTOYAGE, ASSAIN., PROTECTION ENVIRONNEMENT;01/09/2004;31/08/2011;;;;;;;;;;;;;;;;Support créé par groupe de spécialités pour Mef académiques CAP 3 ans.;S;DGESCO A2-3;10/12/2020;;850;03
50034401;500;344;T;504607;CAP;AGENT PREVENTION ET SECURITE;AGENT DE PREVENTION ET DE SECURITE (CAP);18/09/1989;31/08/2002;O;1991;2002;18/09/1989;27/08/2001;;;;;;;;;;;REMPLACE PAR LE CAP DE MÊME INTITULE (50034403T).;1;DGESCO A2-3;10/12/2020;;861;03
50034402;500;344;T;503920;CAP;GARDIEN D'IMMEUBLE;GARDIEN D'IMMEUBLE (CAP);01/09/1994;31/08/2010;N;1996;2010;03/11/1994;23/02/2010;;;;;;;;;;;CREATION EX NIHILO. REMPLACE PAR LE CAP DE MÊME INTITULE (50034404T).;1;DGESCO A2-3;10/12/2020;;861;03
50034403;500;344;T;;CAP;AGENT PREVENTION ET SECURITE;AGENT DE PREVENTION ET DE SECURITE (CAP);01/09/2001;31/08/2011;;2003;2011;27/08/2001;21/04/2010;24/02/2010;;;;;;;;;;A REMPLACE LE CAP DE MÊME INTITULE (50034401T). REMPLACE PAR LE CAP AGENT DE SECURITE (50034405T) :;1;DGESCO A2-3;10/12/2020;;861;03
50034404;500;344;T;;CAP;GARDIEN D'IMMEUBLE;GARDIEN D'IMMEUBLE (CAP);01/09/2010;;;2011;;23/02/2010;;24/02/2010;12/06/2015;;;;;;;;;REMPLACE LE CAP DE MÊME INTITULE (50034402T);1;DGESCO A2-3;10/12/2020;;861;03
50034405;500;344;T;;CAP;AGENT DE SECURITE;AGENT DE SECURITE (CAP);01/09/2010;;;2012;;21/04/2010;;12/06/2015;30/11/2016;;;;;;;;;REMPLACE LE CAP AGENT DE PREVENTION ET DE SECURITE (50034403T);1;DGESCO A2-3;10/12/2020;;861;03
50034499;500;344;M;;CAP;SECURIT.DES BIENS & PERSON;SECURITE DES BIENS ET DES PERSONNES;01/09/2004;31/08/2011;;;;;;;;;;;;;;;;Support créé par groupe de spécialités pour Mef académiques CAP 3 ans.;S;DGESCO A2-3;10/12/2020;;861;03
50034599;500;345;M;;CAP;APPLIC.DROITS & STATUTS ;APPLICATION DES DROITS & STATUTS DES PERSO;01/09/2004;31/08/2011;;;;;;;;;;;;;;;;Support créé par groupe de spécialités pour Mef académiques CAP 3 ans.;S;DGESCO A2-3;10/12/2020;;380;03
50034699;500;346;M;;CAP;SPECIALITES MILITAIRES;SPECIALITES MILITAIRES;01/09/2004;31/08/2011;;;;;;;;;;;;;;;;Support créé par groupe de spécialités pour Mef académiques CAP 3 ans.;S;DGESCO A2-3;10/12/2020;;863;03
50034999;500;349;M;504199;CAP;SPECIALIT.NON SPECIF.DU DOMAIN.34;SPECIALITE NON SPECIFIEE DU DOMAINE : 34;01/01/1992;31/08/2004;;;;01/01/1992;;;;;;;;;;;;;S;DEP B3;10/12/2020;;999;03
50099999;500;999;M;504799;CAP;FORMATION NON SPECIFIEE;FORMATION NON SPECIFIEE;;;;;;;;;;;;;;;;;;SUPPORT DES MEF ORIGINE UNIQUEMENT;S;DEP B3;10/12/2020;;999;03
50321001;503;210;S;;BPA5;CHEF EXPL OHQ POLYCULTURE ELEVAGE;CHEF D'EXPLOITATION OU OUVRIER HAUTEMENT QUALIFIE EN POLYCULTURE ELEVAGE (BPA5);15/02/1996;31/08/2009;O;1968;2010;;;;;;;;;;;;;TO Circ agri 30/9/1987, session 2004 JO 19/8/2003 Code E51 : BP-0101.  Apprentissage. UCC.;2;SPN AGRI;10/12/2020;;621;03
50321002;503;210;S;;BPA5;AGRICULTURE ELEVAGE ;AGRICULTURE ELEVAGE (BPA5);15/02/1996;31/08/2009;;1968;2010;;;;;;;;;;;;;TO Circ agri 8/7/1986, session 2004 JO 19/8/2003 Code E51 : BP-0110.  Apprentissage.;2;SPN AGRI;10/12/2020;;621;03
50321003;503;210;P;;BPA5;GESTION ENTREPRISE AGRICOLE;GESTION DE L'ENTREPRISE AGRICOLE (BPA5);15/02/1996;31/08/2009;;1968;2010;;;;;;;;;;;;;TO Circ agri 8/7/1986, session 2004 JO 19/8/2003 Code E51 : BP-0160.  Apprentissage.;2;SPN AGRI;10/12/2020;;621;03
50321004;503;210;M;;BPA5;MACHINISME ENTRETIEN MACHINES AGR;MACHINISME CONDUITE ET ENTRETIEN DES MACHINES AGRICOLES (BPA5);15/02/1996;31/08/2009;;1968;2010;;;;;;;;;;;;;TO Circ agri 8/7/1986, session 2004 JO 19/8/2003 Code E51 : BP-0170.  Apprentissage.;2;SPN AGRI;10/12/2020;;621;03
50321005;503;210;U;;CAPA;CONDUCTEUR MACHINE EXPLOIT AGRIC;CONDUCTEUR DES MACHINES DE L'EXPLOITATION AGRICOLE (CAPA);15/02/1996;31/08/2000;;1976;2001;31/01/1973;22/07/1999;19/08/2003;;;;;;;;;;ABROGE 2001 POUR METROPOLE RATTR 2004 RS 99 REMPLACE PAR 503 21129 Code E51 : CAP-0106. Code Agri : 311100. Apprentissage. ;2;SPN AGRI;10/12/2020;;621;03
50321006;503;210;S;;CAPA;EMPL ENTR AGR PROD ANIMALE VEGET;EMPLOYE D'ENTREPRISE AGRICOLE ET PARA AGRICOLE SPE PRODUCTION ANIMALE OU VEGETALE (CAPA);15/02/1996;31/08/2012;;1976;2001;19/08/1974;22/07/1999;19/08/2003;;;;;;;;;;ABROGE 2001 POUR METROPOLE RATTR 2004 RS2002 Réouvert DOM TOM 1CAP1. RS 99 REMPLACE PAR 503 21129 Code E51 : CAP-0141. Code Agri : 334110. Apprentissage.;2;SPN AGRI;10/12/2020;;621;03
50321007;503;210;W;;CAPA;EMPL ENTR AGR VENT DETAIL PRODUIT;EMPLOYE D'ENTREPRISE AGRICOLE ET PARA AGRICOLE SPE VENTE DETAIL PRODUITS AGRICOLES (CAPA);15/02/1996;31/08/2012;;1976;;19/08/1974;;;;;;;;;;;;ABROGE Code E51 : CAP-0142. Code Agri : 334120. Apprentissage.;2;SPN AGRI;10/12/2020;;341;03
50321008;503;210;S;;CAPA;EMPLOYE EXPLOIT AGR POLY ELEVAGE;EMPLOYE D'EXPLOITATION AGRICOLE DE POLYCULTURE ELEVAGE (CAPA);15/02/1996;31/08/2013;;1976;2001;19/08/1974;22/07/1999;19/08/2003;;;;;;;;;;ABROGE 2001 POUR METROPOLE RATTR 2004 RS 2002 réouvert DOM TOM CAP1. RATTR 2004 REMPLACE RS 99 PAR 503 21129 Code E51 : CAP-0150. Code Agri : 311500. Apprentissage.;2;SPN AGRI;10/12/2020;;621;03
50321009;503;210;R;;CAPA;AGRI REG CHAUDES;AGRICULTURE DES REGIONS CHAUDES (CAPA);01/09/2011;31/08/2017;N;2013;;01/08/2011;;;;;;;;;;;;Rénovation du BEPA Agriculture des régions chaudes;1;MAP DGER MISSI;10/12/2020;;850;03
50321010;503;210;R;;CAPA;AGRI REG CHAUDES;AGRICULTURES DES REGIONS CHAUDES (CAPA);01/09/2015;;O;2017;;;;;;;;;;;;;;Rénovation du CAPA Agriculture des régions chaudes (50321009 créé en 2011);1;MAP DGER MISSI;24/06/2022;;850;03
